1.00E-06	1.00E-02	3299.1294557374	0.052786071291798
2.00E-06	1.00E-02	3299.41888888985	0.052790702222238
3.00E-06	1.00E-02	3299.70831494564	0.05279533303913
4.00E-06	1.00E-02	3299.99773390635	0.052799963742502
5.00E-06	1.00E-02	3300.28714577197	0.052804594332352
6.00E-06	0.01	3300.57655054432	0.052809224808709
7.00E-06	0.01	3300.86594822088	0.052813855171534
8.00E-06	0.01	3301.15533880362	0.052818485420858
9.00E-06	0.01	3301.44472229248	0.05282311555668
1.00E-05	0.01	3301.73409868878	0.052827745579021
2.00E-05	0.01	3304.62747255376	0.05287403956086
3.00E-05	0.01	3307.52013734876	0.05292032219758
4.00E-05	0.01	3310.41209333233	0.052966593493317
5.00E-05	0.01	3313.30334076721	0.053012853452275
6.00E-05	0.01	3316.19387991324	0.053059102078612
7.00E-05	0.01	3319.08371102926	0.053105339376468
8.00E-05	0.01	3321.97283437822	0.053151565350052
9.00E-05	0.01	3324.86125021767	0.053197780003483
0.0001	0.01	3327.74895881029	0.053243983340965
0.0002	0.01	3356.58720319888	0.053705395251182
0.0003	0.01	3385.35500786856	0.054165680125897
0.0004	0.01	3414.05263076613	0.054624842092258
0.0005	0.01	3442.68032857998	0.05508288525728
0.0006	0.01	3471.23835674746	0.055539813707959
0.0007	0.01	3499.72696946671	0.055995631511467
0.0008	0.01	3528.14641969714	0.056450342715154
0.0009	0.01	3556.49695917159	0.056903951346745
0.001	0.01	3584.77883840316	0.057356461414451
0.002	0.01	3863.87557237454	0.061822009157993
0.003	0.01	4136.37306390997	0.066181969022559
0.004	0.01	4402.5028014009	0.070440044822415
0.005	0.01	4662.48557148552	0.074599769143768
0.006	0.01	4916.5320704132	0.078664513126611
0.007	0.01	5164.84347397121	0.082637495583539
0.008	0.01	5407.61196921348	0.086521791507416
0.009	0.01	5645.02125094812	0.09032034001517
0.01	0.01	5877.24698567385	0.094035951770782
0.02	0.01	7948.10721026751	0.12716971536428
0.03	0.01	9647.95134195655	0.154367221471305
0.04	0.01	11068.370378064	0.177093926049024
0.05	0.01	12273.0999243971	0.196369598790354
0.06	0.01	13307.8614529453	0.212925783247125
0.07	0.01	14206.3066371469	0.22730090619435
0.08	0.01	14993.753587157	0.239900057394512
0.09	0.01	15689.6161267571	0.251033858028114
0.1	0.01	16309.0301076541	0.260944481722465
0.2	0.01	20090.7349442652	0.321451759108243
0.3	0.01	21900.4629228705	0.350407406765929
0.4	0.01	22966.7718588409	0.367468349741455
0.5	0.01	23673.1636530562	0.378770618448899
0.6	0.01	24178.0598097704	0.386848956956327
0.7	0.01	24558.8024235755	0.392940838777208
0.8	0.01	24857.6423780636	0.397722278049018
0.9	0.01	25099.6152212286	0.401593843539658
1	0.01	25300.4999999952	0.404807999999922
