17	113	75	-0.626121	12.417	258.528	0
17	116	75	-0.738425	14.061	242.715	0
17	125	75	-0.758016	10.761	278.627	0
17	165	75	-0.895554	11.032	265.624	0
17	216	75	-0.620463	13.312	239.318	0
17	236	75	-0.65257	10.633	262.342	0
17	297	75	-0.643778	12.654	248.127	0
17	346	75	-0.866565	9.706	256.556	0
17	356	75	-0.697439	11.768	272.257	0
17	366	75	-0.654417	12.98	270.385	0
17	371	75	-0.679355	13.127	251.814	0
17	391	75	-0.655509	10.475	270.668	0
18	214	75	-0.481306	9.729	286.163	0
18	221	75	-0.654948	9.957	261.131	0
18	229	75	-0.803525	13.312	269.369	0
18	43	75	-0.764455	12.041	275.113	0
18	61	75	-0.798421	12.76	233.871	0
19	106	75	-0.734602	11.431	265.528	0
19	121	75	-0.675589	10.913	263.763	0
19	128	75	-0.619446	12.002	260.127	0
19	129	75	-0.557285	12.263	248.976	0
19	170	75	-0.65607	10.922	280.443	0
19	175	75	-0.761423	11.482	250.992	0
19	195	75	-0.804914	12.093	267.715	0
19	206	75	-0.649761	11.573	264.423	0
19	235	75	-0.649732	11.079	286.04	0
19	244	75	-0.691119	14.491	253.071	0
19	263	75	-0.655393	11.281	268.597	0
19	269	75	-0.625761	13.153	251.858	0
19	34	75	-0.611954	12.753	257.306	0
1	129	75	-0.708417	9.238	291.005	0
1	19	75	-0.57277	7.895	287.672	0
1	207	75	-0.630806	7.731	300.818	0
1	213	75	-0.707269	9.172	281.377	0
1	217	75	-0.78316	8.88	275.771	0
1	319	75	-0.718235	7.271	305.718	0
1	334	75	-0.817975	5.535	326.513	0
1	466	75	-0.891714	7.658	332.902	0
1	477	75	-0.672397	8.286	329.015	0
1	489	75	-0.838679	9.561	284.175	0
1	501	75	-0.832185	7.245	309.896	0
1	552	75	-0.624437	7.551	276	0
1	554	75	-0.660857	8.556	302.365	0
1	593	75	-0.688405	5.896	318.993	0
1	632	75	-0.81571	7.437	327.082	0
1	636	75	-0.708005	8.045	288.262	0
1	64	75	-0.636928	6.425	291.307	0
1	736	75	-0.747747	8.744	306.708	0
1	740	75	-0.63362	8.419	289.992	0
1	766	75	-0.775074	7.579	301.184	0
1	829	75	-0.688912	6.692	307.608	0
1	854	75	-0.626598	7.524	277.798	0
20	173	75	-0.928032	10.283	248.237	0
20	38	75	-0.847451	11.977	273.613	0
21	40	75	-0.675751	12.738	256.007	0
21	6	75	-0.81558	8.598	286.611	0
22	100	75	-0.616252	8.118	300.614	0
22	133	75	-0.716719	8.932	281.31	0
22	135	75	-0.66738	9.722	261.339	0
22	72	75	-0.559015	9.366	261.619	0
2	11	75	-0.606936	6.452	309.024	0
2	121	75	-0.796153	7.374	323.288	0
2	18	75	-0.704432	8.526	297.342	0
2	22	75	-0.709226	7.499	345.49	0
2	241	75	-0.602441	7.768	306.2	0
2	260	75	-0.630812	6.416	309.622	0
2	262	75	-0.835037	8.418	300.426	0
2	285	75	-0.805896	8.239	301.679	0
2	434	75	-0.704345	6.8	317.596	0
2	496	75	-0.659665	7.487	314.308	0
2	623	75	-0.960172	7.58	311.971	0
2	646	75	-0.827299	6.55	306.494	0
2	683	75	-0.620347	6.975	306.534	0
2	68	75	-0.650473	7.409	294.524	0
2	77	75	-0.814624	7.416	309.496	0
2	8	75	-0.752221	6.465	323.478	0
3	286	75	-0.740874	9.014	300.671	0
3	317	75	-0.818774	6.64	311.463	0
3	410	75	-0.671399	7.053	322.545	0
3	542	75	-0.625852	7.781	299.431	0
3	597	75	-0.606616	6.527	331.291	0
3	79	75	-0.860354	6.565	323.263	0
4	15	75	-0.714036	12.357	248.778	0
4	195	75	-0.744979	10.52	281.512	0
4	283	75	-0.602583	9.291	280.892	0
4	28	75	-0.798284	9.509	267.975	0
4	376	75	-0.681953	10.649	279.622	0
4	382	75	-0.730878	9.124	312.396	0
4	385	75	-0.69552	8.097	302.747	0
4	58	75	-0.751483	8.147	327.206	0
5	126	75	-0.604113	7.228	310.172	0
5	167	75	-0.696163	9.156	308.243	0
5	168	75	-0.737589	10.066	293.141	0
5	180	75	-0.743553	7.855	325.556	0
5	221	75	-0.73084	7.883	300.85	0
5	24	75	-0.638179	10.175	268.373	0
5	304	75	-0.652771	9.802	281.549	0
5	356	75	-0.756382	9.383	279.196	0
5	363	75	-0.755559	8.993	314.351	0
5	385	75	-0.729897	7.659	316.334	0
5	433	75	-0.769517	8.357	289.655	0
5	69	75	-0.661346	8.739	282.044	0
5	75	75	-0.624794	8.592	333.271	0
5	89	75	-0.598718	7.544	300.469	0
6	132	75	-0.514828	10.534	275.828	0
6	163	75	-0.727571	10.255	271.052	0
6	240	75	-0.762335	9.402	279.171	0
6	243	75	-0.817387	8.247	287.379	0
6	373	75	-0.701563	8.457	305.322	0
6	451	75	-0.648413	10.799	246.229	0
6	461	75	-0.645974	7.649	281.928	0
6	481	75	-0.912713	8.028	290.351	0
6	522	75	-0.843008	8.347	273.121	0
6	70	75	-0.667951	8.377	295.373	0
7	193	75	-0.674377	7.082	354.482	0
7	26	75	-0.611519	9.737	277.753	0
7	284	75	-0.786166	7.848	292.076	0
7	349	75	-0.817012	6.118	326.537	0
7	400	75	-0.638556	8.687	296.712	0
7	85	75	-0.771792	6.941	300.322	0
8	104	75	-0.634907	10.278	281.258	0
8	114	75	-0.646828	8.9	273.734	0
8	115	75	-0.720175	11.863	280.469	0
8	173	75	-0.690555	9.084	292.201	0
8	209	75	-0.800631	9.15	296.006	0
8	22	75	-0.733254	9.087	287.046	0
8	244	75	-0.689196	11.574	260.007	0
8	279	75	-0.856932	12.5	273.461	0
8	2	75	-0.980099	8.358	315.707	0
8	31	75	-0.585775	11.04	286.194	0
8	328	75	-0.76614	8.637	297.277	0
8	351	75	-0.705422	9.687	253.692	0
8	387	75	-0.701774	10.767	285.472	0
8	61	75	-0.827047	9.823	286.728	0
8	79	75	-0.71923	11.913	283.297	0
8	89	75	-0.753959	10.115	258.575	0
9	115	75	-0.831913	7.424	291.83	0
9	121	75	-0.587852	7.749	300.478	0
9	126	75	-0.754129	7.179	334.635	0
9	147	75	-0.710541	7.383	302.91	0
9	197	75	-0.876382	7.953	342.513	0
9	228	75	-0.781612	6.214	327.027	0
9	255	75	-0.832212	8.316	318.754	0
9	272	75	-0.720591	8.868	300.975	0
9	302	75	-0.764949	7.852	300.134	0
9	322	75	-0.739957	7.974	280.81	0
9	325	75	-0.647497	8.537	292.077	0
9	329	75	-0.732294	8.502	311.493	0
9	364	75	-0.747295	9.074	268.054	0
9	9	75	-0.711273	8.488	315.026	0
10	10	80	-0.700045	11.224	298.837	0
10	188	80	-0.634511	10.518	300.979	0
10	216	80	-0.696087	11.048	276.849	0
10	219	80	-0.610344	10.549	290.819	0
10	224	80	-0.737722	10.02	306.659	0
10	227	80	-0.715038	8.35	312.707	0
10	262	80	-0.734917	12.31	331.502	0
10	364	80	-0.585593	8.707	292.559	0
10	380	80	-0.662102	11.725	290.06	0
10	424	80	-0.690823	9.302	316.676	0
10	431	80	-0.657664	9.009	322.338	0
10	55	80	-0.786168	8.203	333.674	0
10	65	80	-0.678122	7.64	333.018	0
10	9	80	-0.74383	11.233	273.301	0
11	195	80	-0.727783	12.684	326.731	0
11	203	80	-0.729034	12.022	298.748	0
11	221	80	-0.825899	12.654	276.761	0
11	23	80	-0.682547	14.912	276.794	0
11	246	80	-0.662661	18.383	260.744	0
11	355	80	-0.718316	11.85	280.109	0
11	36	80	-0.724239	13.702	261.887	0
11	388	80	-0.617203	14.522	273.659	0
11	428	80	-0.685286	13.701	257.337	0
12	135	80	-0.750859	9.557	304.879	0
12	236	80	-0.58397	10.378	282.317	0
12	381	80	-0.727377	9.913	292.846	0
12	398	80	-0.843697	10.555	316.475	0
12	419	80	-0.673172	12.013	273.631	0
12	465	80	-0.640421	11.455	257.848	0
12	483	80	-0.688349	11.226	267.517	0
12	486	80	-0.802411	7.562	318.148	0
12	97	80	-0.707677	9.843	303.502	0
13	159	80	-0.729485	13.579	295.42	0
13	197	80	-0.796281	10.63	302.491	0
13	226	80	-0.85876	12.734	282.636	0
13	37	80	-0.769685	16.971	249.884	0
13	70	80	-0.722352	14.727	254.749	0
14	100	80	-0.715496	9.571	311.756	0
14	185	80	-0.784979	9.222	316.44	0
14	187	80	-0.583293	11.854	285.055	0
15	132	80	-0.777496	10.03	292.692	0
15	173	80	-0.870992	10.186	281.508	0
15	277	80	-0.675158	12.504	302.823	0
15	49	80	-0.735077	12.464	284.177	0
15	73	80	-0.797823	10.578	290.179	0
15	90	80	-0.707054	11.096	286.283	0
16	147	80	-0.398683	6.17	344.922	0
16	16	80	-0.877093	8.155	440.574	0
16	203	80	-0.823087	9.004	287.728	0
16	261	80	-1.359816	7.541	338.42	0
16	45	80	-0.843873	7.096	363.934	0
16	46	80	-0.672884	8.008	311.317	0
16	56	80	-0.92561	6.127	382.442	0
17	104	80	-0.562551	11.788	267.406	0
17	130	80	-0.688598	12.619	269.849	0
17	161	80	-0.777472	13.264	273.957	0
17	167	80	-0.640908	15.359	261.399	0
17	185	80	-0.810897	15.326	292.086	0
17	19	80	-0.72743	12.866	271.962	0
17	222	80	-0.661784	14.185	255.164	0
17	252	80	-0.615193	12.533	262.206	0
17	299	80	-0.661898	16.044	265.967	0
17	373	80	-0.703765	13.514	277.245	0
17	386	80	-0.620918	10.736	285.506	0
17	54	80	-0.642447	13.363	254.325	0
17	77	80	-0.597375	11.324	288.959	0
17	7	80	-0.698005	11.617	275.823	0
18	152	80	-0.669006	15.391	260.545	0
18	16	80	-0.863131	11.497	296.375	0
19	127	80	-0.669935	13.299	270.712	0
19	132	80	-0.807003	14.21	267.952	0
19	181	80	-0.6219	10.607	281.124	0
19	182	80	-0.672644	12.964	286.016	0
19	215	80	-0.688976	10.841	275.637	0
19	250	80	-0.735191	12.118	256.995	0
19	251	80	-0.743311	14.211	257.119	0
19	273	80	-0.616418	14.251	271.49	0
19	28	80	-0.694136	11.763	276.254	0
19	317	80	-0.714238	12.254	287.04	0
19	5	80	-0.644721	16.393	274.215	0
19	69	80	-0.835255	10.352	285.888	0
1	111	80	-0.742566	10.492	297.47	0
1	127	80	-0.666534	9.343	326.437	0
1	154	80	-0.678198	10.68	358.11	0
1	158	80	-0.653762	6.821	350.078	0
1	164	80	-0.792781	9.567	333.584	0
1	173	80	-0.845689	7.469	363.448	0
1	203	80	-0.676847	9.107	302.758	0
1	263	80	-0.805654	6.192	339.049	0
1	283	80	-0.797908	8.335	312.191	0
1	286	80	-0.72359	7.083	336.09	0
1	309	80	-0.782116	6.138	370.025	0
1	330	80	-0.769479	8.134	313.317	0
1	356	80	-0.713103	8.687	352.757	0
1	411	80	-0.909544	6.9	350.659	0
1	474	80	-0.673945	7.115	348.361	0
1	479	80	-0.652109	8.561	321.879	0
1	529	80	-0.732548	9.495	307.171	0
1	538	80	-0.689927	7.807	316.098	0
1	594	80	-0.6334	7.621	312.62	0
1	697	80	-0.684682	7.838	317.161	0
1	720	80	-0.75538	8.108	320.048	0
1	731	80	-0.682162	9.309	311.683	0
1	737	80	-0.677656	8.92	314.895	0
1	743	80	-0.633979	8.168	329.707	0
1	744	80	-0.682929	8.654	313.493	0
1	762	80	-0.69404	7.303	321.304	0
1	76	80	-0.757134	7.4	330.69	0
1	799	80	-0.733585	7.034	318.037	0
1	812	80	-0.7136	9.255	316.954	0
1	842	80	-0.666784	8.315	329.553	0
1	851	80	-0.712849	8.909	300.361	0
1	853	80	-0.677848	10.019	317.639	0
1	861	80	-0.706139	8.505	353.505	0
1	881	80	-0.812042	7.502	360.552	0
1	89	80	-0.679632	7.498	330.962	0
20	11	80	-0.740354	12.209	275.348	0
20	133	80	-0.721401	10.113	299.495	0
20	134	80	-0.761637	10.801	280.709	0
20	167	80	-0.753131	8.82	298.15	0
20	192	80	-0.742099	9.469	305.53	0
20	200	80	-0.634776	9.211	293.749	0
20	217	80	-0.656091	11.641	296.011	0
20	231	80	-0.812805	10.562	274.861	0
20	248	80	-0.696799	11.565	303.619	0
20	79	80	-0.799612	7.716	351.409	0
20	99	80	-0.695965	9.833	315.305	0
21	4	80	-0.64549	12.279	281.575	0
21	62	80	-0.786621	12.263	295.775	0
21	79	80	-0.620054	13.834	263.301	0
21	8	80	-0.85194	10.828	318.801	0
22	169	80	-0.806529	9.188	307.762	0
2	138	80	-0.655928	7.076	317.659	0
2	163	80	-0.739379	7.619	360.26	0
2	173	80	-0.760729	7.314	322.805	0
2	201	80	-0.766304	7.469	331.811	0
2	225	80	-0.748467	6.268	346.957	0
2	245	80	-0.715729	11.373	347.273	0
2	258	80	-0.807426	7.827	325.84	0
2	365	80	-0.57601	6.759	376.142	0
2	440	80	-0.787678	7.902	347.243	0
2	52	80	-0.760247	7.22	322.969	0
2	582	80	-0.802323	9.58	311.049	0
3	105	80	-0.733836	7.767	327.332	0
3	10	80	-0.832683	6.55	385.944	0
3	162	80	-0.786736	7.553	332.021	0
3	266	80	-0.79638	7.522	333.24	0
3	271	80	-0.653544	6.755	376.578	0
3	314	80	-0.757108	7.089	314.076	0
3	374	80	-0.828294	6.621	359.405	0
3	421	80	-0.884601	7.359	337.242	0
3	42	80	-0.805922	7.962	346.954	0
3	433	80	-0.830375	5.945	374.57	0
3	475	80	-0.774891	6.663	345.882	0
3	497	80	-0.779406	7.955	334.961	0
3	550	80	-0.731423	7.574	327.085	0
3	8	80	-0.629889	9.112	302.903	0
3	98	80	-0.692862	8.158	321.357	0
4	122	80	-0.717861	10.801	297.38	0
4	225	80	-0.767521	9.217	312.355	0
4	238	80	-0.688308	11.542	302.513	0
4	253	80	-0.747725	9.268	316.601	0
4	331	80	-0.772819	9.163	308.278	0
4	339	80	-0.817583	10.568	296.682	0
4	359	80	-0.664735	10.13	314.647	0
4	427	80	-0.711757	10.797	299.841	0
4	71	80	-0.778996	9.115	315.283	0
4	8	80	-0.783703	13.036	299.965	0
5	137	80	-0.686375	8.087	334.85	0
5	152	80	-0.731209	8.794	309.46	0
5	157	80	-0.764438	8.569	337.244	0
5	171	80	-0.695059	8.31	325.976	0
5	21	80	-0.614361	8.25	303.092	0
5	331	80	-0.579196	10.359	295.881	0
5	398	80	-0.784646	8.744	334.428	0
5	427	80	-0.659998	8.968	316.326	0
5	443	80	-0.731065	7.371	344.223	0
5	480	80	-0.704011	10.638	292.614	0
5	493	80	-0.779084	9.676	306.723	0
5	86	80	-0.66657	9.411	320.799	0
6	126	80	-0.701136	14.594	263.495	0
6	12	80	-0.613207	10.953	298.25	0
6	130	80	-0.635548	10.377	279.652	0
6	136	80	-0.504063	15.421	272.897	0
6	161	80	-0.701879	11.125	283.492	0
6	164	80	-0.640388	10.335	292.08	0
6	210	80	-0.670722	9.933	299.896	0
6	25	80	-0.725286	9.261	309.761	0
6	261	80	-0.791464	9.908	320.69	0
6	59	80	-0.72663	9.056	271.377	0
6	98	80	-0.866038	10.757	305.177	0
7	119	80	-0.70739	7.486	345.053	0
7	125	80	-0.774224	7.632	343.637	0
7	13	80	-0.725368	8.074	319.396	0
7	189	80	-0.747188	8.201	346.379	0
7	234	80	-0.729213	7.63	324.181	0
7	253	80	-0.792547	7.814	343.637	0
7	268	80	-0.720393	6.634	351.633	0
7	2	80	-0.764614	7.274	320.381	0
7	311	80	-0.772792	6.746	368.719	0
7	31	80	-0.627174	8.332	340.643	0
7	366	80	-0.781148	8.199	283.637	0
7	412	80	-0.739054	7.393	354.13	0
7	437	80	-0.620429	7.016	342.202	0
7	454	80	-0.806955	7.655	335.236	0
7	65	80	-0.828654	8.285	309.077	0
8	116	80	-0.745108	12.388	292.712	0
8	1	80	-0.833782	9.169	338.143	0
8	307	80	-0.681745	9.769	297.164	0
8	340	80	-0.717602	10.104	290.909	0
8	369	80	-0.70394	10.847	279.283	0
8	403	80	-0.818914	10.378	321.138	0
8	409	80	-0.71489	14.117	253.365	0
9	158	80	-0.665004	8.837	321.498	0
9	232	80	-0.71039	8.392	318.131	0
9	252	80	-0.675694	7.107	340.271	0
9	288	80	-0.784276	9.114	314.513	0
9	306	80	-0.776864	8.649	308.461	0
9	326	80	-0.764328	8.205	347.535	0
9	337	80	-0.559665	7.019	312.565	0
9	53	80	-0.731381	7.994	339.553	0
9	75	80	-0.763376	9.083	347.323	0
9	78	80	-0.696313	9.647	328.372	0
10	120	85	-0.709274	11.067	335.093	0
10	180	85	-0.768889	9.889	337.936	0
10	225	85	-0.692407	9.312	308.027	0
10	272	85	-0.838238	10.477	338.47	0
10	339	85	-0.690442	10.019	338.808	0
10	341	85	-0.666604	9.023	353.281	0
10	345	85	-0.624532	9.718	318.828	0
10	395	85	-0.701803	8.744	335.951	0
10	417	85	-0.792734	8.204	339.791	0
10	42	85	-0.632116	10.999	287.988	0
10	444	85	-0.592722	8.852	345.493	0
10	56	85	-0.797641	9.872	322.936	0
10	78	85	-0.779388	10.195	329.483	0
11	127	85	-0.742773	12.058	307.41	0
11	130	85	-0.766604	12.969	307.328	0
11	149	85	-0.690286	11.289	294.729	0
11	200	85	-0.777102	12.291	312.639	0
11	233	85	-0.639031	15.799	261.805	0
11	288	85	-0.80603	12.6	309.043	0
11	324	85	-0.804595	11.273	310.966	0
11	332	85	-0.732227	9.883	361.96	0
11	350	85	-0.735207	10.257	333.592	0
11	351	85	-0.733056	12.303	290.822	0
11	376	85	-0.731085	14.549	282.147	0
11	394	85	-0.782819	14.114	305.972	0
11	395	85	-0.582187	11.398	292.83	0
11	396	85	-0.592542	12.005	322.267	0
11	435	85	-0.627898	13.102	286.947	0
11	486	85	-0.708376	15.019	272.627	0
12	183	85	-0.594255	10.659	302.692	0
12	188	85	-0.793552	12.57	296.819	0
12	214	85	-0.601159	12.767	291.555	0
12	223	85	-0.687594	13.416	322.765	0
12	372	85	-0.797941	10.889	300.543	0
12	374	85	-0.712265	8.931	345.748	0
12	395	85	-0.686745	12.564	304.468	0
12	65	85	-0.781253	13.117	303.72	0
12	84	85	-0.787615	8.921	390.039	0
12	8	85	-0.645339	12.213	302.614	0
12	92	85	-0.720189	12.187	307.438	0
13	121	85	-0.679165	16.162	283.543	0
13	140	85	-0.700407	16.366	291.14	0
13	166	85	-0.725138	13.587	291.614	0
13	181	85	-0.682467	14.856	297.79	0
13	196	85	-0.666823	13.283	281.873	0
13	20	85	-0.778497	12.415	319.793	0
13	253	85	-0.665758	15.975	300.313	0
13	38	85	-0.680866	14.081	278.786	0
13	5	85	-0.812132	15.425	303.576	0
13	6	85	-0.762904	13.749	293.364	0
13	85	85	-0.925096	11.143	350.764	0
13	97	85	-0.79595	13.621	303.35	0
14	131	85	-0.728563	9.574	346.1	0
