0.028179	-0.813897	90
0.022744	-0.739265	90
0.014145	-0.648194	105
0.017715	-0.692388	740
0.016094	-0.771216	90
0.020814	-0.678198	190
0.014867	-0.626057	105
0.014723	-0.647295	270
0.024487	-0.721653	150
0.013728	-0.653762	65
0.020248	-0.758374	420
0.011721	-0.49511	145
0.016095	-0.641543	135
0.012684	-0.589969	400
0.021131	-0.703332	110
0.027929	-0.792781	120
0.021379	-0.700298	135
0.024407	-0.727732	105
0.016362	-0.667163	455
0.022497	-0.756239	110
0.016426	-0.666041	155
0.018558	-0.695304	315
0.015866	-0.690048	80
0.015064	-0.667498	225
0.02458	-0.845689	135
0.015515	-0.745078	120
0.018581	-0.741299	80
0.017506	-0.734132	215
0.01864	-0.729643	120
0.019221	-0.709242	90
0.026965	-0.844852	150
0.008196	-0.338738	205
0.019676	-0.720126	80
0.013453	-0.578456	215
0.021568	-0.733963	135
0.017034	-0.658849	370
0.01518	-0.615049	140
0.020042	-0.7135	95
0.01012	-0.621094	185
0.017949	-0.701901	370
0.023411	-0.78658	205
0.017705	-0.709538	80
0.022365	-0.737469	100
0.011567	-0.617282	425
0.013431	-0.660214	145
0.022471	-0.804252	90
0.014718	-0.699312	165
0.020384	-0.768385	185
0.011641	-0.555029	115
0.018133	-0.673676	115
0.016709	-0.637347	210
0.019094	-0.676847	70
0.017368	-0.621058	215
0.016175	-0.62895	375
0.016106	-0.647276	215
0.015193	-0.630806	140
0.016389	-0.611627	950
0.022693	-0.702893	105
0.018733	-0.653662	255
0.012595	-0.557877	555
0.023157	-0.758801	110
0.022083	-0.707269	95
0.017934	-0.694243	130
0.020569	-0.704356	825
0.028074	-0.78316	560
0.016665	-0.645405	130
0.039296	-1.009325	220
0.028067	-0.821796	225
0.027757	-0.807616	115
0.01135	-0.578553	490
0.014841	-0.662377	180
0.01399	-0.635643	80
0.018951	-0.711159	85
0.022029	-0.761596	285
0.025772	-0.805717	160
0.017262	-0.721557	75
0.019413	-0.760064	245
0.013152	-0.634747	90
0.019778	-0.743226	140
0.016542	-0.707028	365
0.019804	-0.744675	65
0.015079	-0.644742	75
0.010237	-0.551589	100
0.026731	-0.802794	440
0.01732	-0.667845	170
0.015375	-0.640672	75
0.017431	-0.732946	85
0.019494	-0.775594	115
0.020339	-0.762227	200
0.016501	-0.71827	120
0.025644	-0.791778	200
0.015909	-0.674586	540
0.020558	-0.729035	335
0.012497	-0.60022	180
0.017022	-0.657029	135
0.018928	-0.685964	155
0.017521	-0.617744	430
0.022466	-0.746665	120
0.021483	-0.735398	335
0.024584	-0.724159	135
0.021401	-0.735823	165
0.021654	-0.703799	875
0.027342	-0.781378	245
0.01816	-0.738292	115
0.012702	-0.631438	95
0.017913	-0.701836	185
0.011918	-0.662972	85
0.027443	-0.857821	585
0.012582	-0.678469	130
0.018505	-0.805654	135
0.017318	-0.789238	265
0.014544	-0.730909	110
0.016661	-0.768704	290
0.017787	-0.76022	485
0.013442	-0.644491	175
0.014713	-0.65882	285
0.022665	-0.760305	275
0.024294	-0.764753	155
0.020137	-0.725881	85
0.017544	-0.709114	655
0.015823	-0.690921	425
0.016452	-0.679431	85
0.017438	-0.706145	295
0.020794	-0.76542	165
0.015942	-0.675998	125
0.017211	-0.749642	360
0.012173	-0.657343	160
0.025532	-0.797908	125
0.016096	-0.684756	415
0.021704	-0.75786	220
0.0169	-0.72359	285
0.014614	-0.696335	80
0.012886	-0.650664	145
0.012467	-0.623953	335
0.016135	-0.703915	105
0.014314	-0.674275	1445
0.017186	-0.688792	355
0.02136	-0.846717	440
0.013667	-0.702766	120
0.019344	-0.762596	110
0.016188	-0.734985	520
0.015379	-0.765239	195
0.010135	-0.566474	205
0.016594	-0.732177	145
0.014166	-0.670239	220
0.019688	-0.756984	290
0.029268	-0.949494	125
0.014576	-0.705339	140
0.017362	-0.79071	175
0.017812	-0.794349	535
0.01352	-0.708026	290
0.020542	-0.800261	80
0.017465	-0.782116	230
0.013749	-0.707811	125
0.013126	-0.618287	80
0.01567	-0.744382	825
0.02011	-0.784876	410
0.011905	-0.667351	85
0.017323	-0.749183	145
0.018422	-0.811026	135
0.014431	-0.675964	205
0.021417	-0.814631	85
0.01903	-0.718235	750
0.018787	-0.789133	85
0.01485	-0.718595	180
0.015367	-0.612361	1230
0.0172	-0.648821	115
0.034643	-0.87636	195
0.018332	-0.784728	410
0.022801	-0.849545	135
0.016214	-0.702246	125
0.019644	-0.776782	455
0.014709	-0.664234	100
0.022068	-0.769479	850
0.015078	-0.691321	685
0.017147	-0.724684	430
0.018536	-0.73501	185
0.019486	-0.817975	80
0.017574	-0.792128	260
0.013183	-0.696143	375
0.018329	-0.796779	420
0.016013	-0.688299	235
0.019291	-0.706654	655
0.017832	-0.724156	90
0.017083	-0.764764	385
0.015344	-0.731401	205
0.016845	-0.75778	165
0.016165	-0.741826	75
0.021548	-0.771743	155
0.017875	-0.783471	275
0.016679	-0.725716	205
0.01778	-0.812487	95
0.019282	-0.810731	65
0.020073	-0.817258	235
0.016979	-0.775587	150
0.021953	-0.76983	590
0.023684	-0.856082	190
0.012543	-0.686688	295
0.019674	-0.713103	80
0.015714	-0.753233	240
0.015178	-0.740331	95
0.014812	-0.725698	85
0.014412	-0.727034	75
0.015169	-0.743286	245
0.016503	-0.748673	240
0.015345	-0.748977	1275
0.016331	-0.745069	390
0.01408	-0.668397	130
0.018463	-0.720538	65
0.019281	-0.790076	455
0.019583	-0.787601	195
0.016887	-0.711565	445
0.032872	-0.900888	430
0.017097	-0.740366	90
0.01723	-0.782925	240
0.017623	-0.715133	85
0.016261	-0.744699	155
0.014789	-0.718934	255
0.014485	-0.632564	190
0.012942	-0.684066	390
0.017318	-0.746924	440
0.012868	-0.680471	105
0.015589	-0.745367	125
0.019391	-0.725595	465
0.009645	-0.56155	80
0.011324	-0.601836	395
0.013654	-0.663752	625
0.016085	-0.693632	445
0.016009	-0.682895	425
0.024339	-0.790418	370
0.015184	-0.667677	225
0.016203	-0.740611	230
0.02166	-0.807758	260
0.013546	-0.653091	325
0.017858	-0.781552	145
0.013893	-0.648415	130
0.020861	-0.79332	155
0.016497	-0.673138	345
0.019211	-0.778962	115
0.023698	-0.763795	190
0.020077	-0.696743	265
0.011611	-0.520065	105
0.026383	-0.776806	125
0.011794	-0.596304	315
0.012341	-0.672053	145
0.014042	-0.697467	270
0.015601	-0.718874	175
0.015009	-0.72788	85
0.02734	-0.909544	670
0.01564	-0.741413	435
0.018391	-0.725455	235
0.019435	-0.742673	485
0.02611	-0.773414	380
0.021609	-0.764329	95
0.023301	-0.775611	535
0.013015	-0.658258	300
0.01498	-0.656144	110
0.017304	-0.706179	140
0.017474	-0.653075	205
0.026115	-0.860555	500
0.015811	-0.722974	295
0.014284	-0.670038	430
0.018657	-0.705363	285
0.014717	-0.64093	325
0.023322	-0.782789	140
0.019954	-0.665448	135
0.013987	-0.624026	185
0.01184	-0.50918	425
0.014665	-0.628583	165
0.015691	-0.654252	70
0.013917	-0.635649	175
0.012459	-0.602437	105
0.025556	-0.742729	230
0.011785	-0.589692	345
0.015992	-0.66233	305
0.019916	-0.704675	210
0.025478	-0.750567	160
0.013424	-0.62956	110
0.015727	-0.637583	105
0.013946	-0.702683	80
0.013825	-0.698761	570
0.015922	-0.67454	710
0.016671	-0.655575	240
0.016739	-0.703453	95
0.022921	-0.733493	105
0.015427	-0.69188	90
0.018717	-0.729504	85
0.013396	-0.681935	390
0.020151	-0.707893	570
0.011596	-0.637367	175
0.020908	-0.775263	160
0.023771	-0.797426	90
0.016648	-0.74517	370
0.014272	-0.710877	110
0.015211	-0.69911	290
0.016178	-0.742869	105
0.012253	-0.628787	90
0.022287	-0.810705	260
0.031527	-0.891714	125
0.014315	-0.64452	85
0.023011	-0.776011	410
0.014574	-0.631819	130
0.017	-0.666835	205
0.017367	-0.667825	90
0.021347	-0.760479	330
0.014593	-0.661643	125
0.01485	-0.673945	70
0.026224	-0.859617	280
0.017343	-0.672397	105
0.025271	-0.868571	160
0.016598	-0.652109	95
0.021632	-0.776736	95
0.015416	-0.596043	215
0.020143	-0.667832	315
0.037601	-0.930317	485
0.024299	-0.734813	535
0.025073	-0.743303	340
0.020355	-0.713609	85
0.020805	-0.716117	120
0.019733	-0.699811	95
0.03192	-0.838679	370
0.018806	-0.666068	100
0.015696	-0.566414	190
0.022995	-0.714858	505
0.028305	-0.802638	245
0.019501	-0.729439	330
0.015518	-0.653223	420
0.023053	-0.765356	210
0.017476	-0.704026	160
0.013711	-0.662125	420
0.017201	-0.718449	175
0.016122	-0.71058	205
0.024872	-0.832185	375
0.013854	-0.641703	140
0.012191	-0.540569	75
0.017348	-0.672443	500
0.021201	-0.69105	125
0.0149	-0.559882	165
0.021387	-0.662107	95
0.019041	-0.71823	70
0.014691	-0.629047	145
0.017224	-0.678873	165
0.012966	-0.588086	80
0.016735	-0.665958	95
0.034537	-0.93251	100
0.035492	-0.909	75
0.015971	-0.582989	1000
0.022168	-0.710324	80
0.020912	-0.686114	170
0.021493	-0.718144	350
0.018669	-0.643164	180
0.021392	-0.688277	115
0.018603	-0.634359	120
0.020802	-0.669129	85
0.018871	-0.634145	560
0.024258	-0.687796	85
0.017856	-0.651714	450
0.017531	-0.64219	75
0.023391	-0.725918	165
0.02407	-0.732548	65
0.020019	-0.700727	95
0.031509	-0.898831	135
0.011226	-0.542475	600
0.012113	-0.612635	425
0.016373	-0.699377	95
0.032714	-0.967097	155
0.015207	-0.681274	430
0.016403	-0.689927	145
0.022715	-0.796301	265
0.015843	-0.71209	75
0.019694	-0.776922	145
0.017149	-0.73439	70
0.014206	-0.670851	135
0.020215	-0.669997	340
0.018027	-0.766132	115
0.013003	-0.631872	195
0.01669	-0.71789	150
0.015459	-0.633706	100
0.015911	-0.633489	215
0.015182	-0.624437	130
0.02005	-0.696715	90
0.018653	-0.660857	530
0.007203	-0.248236	115
0.016652	-0.600654	115
0.021601	-0.668312	85
0.016628	-0.649505	85
0.023792	-0.734599	270
0.017089	-0.674442	95
0.022852	-0.724119	90
0.016431	-0.622444	215
0.016248	-0.616452	155
0.021154	-0.686638	65
0.018967	-0.73913	260
0.014227	-0.698762	85
0.016251	-0.731642	115
0.018886	-0.729605	270
0.015151	-0.721006	155
0.014262	-0.724394	80
0.014342	-0.701482	110
0.014637	-0.654922	240
0.023085	-0.796868	115
0.011038	-0.640093	95
0.014646	-0.669932	340
0.015978	-0.714805	150
0.002709	-0.026066	115
0.01624	-0.680662	305
0.022811	-0.774335	80
0.015903	-0.659984	85
0.028626	-0.839612	170
0.022057	-0.780938	150
0.016584	-0.640628	185
0.01326	-0.618892	230
0.01219	-0.643399	85
0.016207	-0.703929	105
0.018081	-0.76174	525
0.017222	-0.766604	260
0.017489	-0.763378	125
0.012164	-0.624031	100
0.018982	-0.748901	70
0.014436	-0.688405	285
0.015008	-0.6334	75
0.01721	-0.713043	150
0.03148	-0.946069	75
0.015639	-0.740754	65
0.018117	-0.77806	195
0.012326	-0.468886	95
0.017052	-0.747981	325
0.01096	-0.579536	130
0.016789	-0.69649	140
0.009369	-0.409748	165
0.018894	-0.782628	205
0.016551	-0.727474	90
0.021504	-0.827586	65
0.010668	-0.610687	265
0.014026	-0.681215	375
0.015015	-0.662084	240
0.016336	-0.737962	195
0.022226	-0.787222	480
0.019942	-0.75866	1535
0.018838	-0.74855	210
0.017522	-0.707304	300
0.013443	-0.654462	85
0.016861	-0.728684	555
0.015412	-0.671515	165
0.012141	-0.672724	150
0.012458	-0.679456	70
0.022104	-0.801738	330
0.015222	-0.746839	155
0.015749	-0.757581	100
0.015174	-0.740209	155
0.014597	-0.718042	90
0.016704	-0.757833	280
0.012348	-0.652453	135
0.012952	-0.634029	145
0.014002	-0.700034	760
0.013909	-0.651561	230
0.020594	-0.769418	190
0.025198	-0.81571	170
0.017918	-0.773491	85
0.01798	-0.705861	260
0.02127	-0.746316	140
0.020482	-0.708005	75
0.014301	-0.648969	80
0.013779	-0.652528	140
0.02151	-0.772378	135
0.016499	-0.700744	250
0.015579	-0.65589	95
0.015893	-0.641165	115
0.014754	-0.707153	185
0.012975	-0.65479	350
0.01527	-0.712332	215
0.018344	-0.742987	65
0.006639	-0.373781	285
0.011963	-0.642683	85
0.011868	-0.62171	120
0.014366	-0.638659	465
0.015664	-0.702645	95
0.014428	-0.66709	215
0.016723	-0.730034	280
0.023516	-0.74557	175
0.017592	-0.684865	150
0.015846	-0.622999	485
0.018258	-0.752611	235
0.013168	-0.678548	325
0.016508	-0.746388	115
0.013433	-0.681869	170
0.015283	-0.695151	535
0.015767	-0.669707	420
0.041482	-1.037338	300
0.016296	-0.73904	110
0.01334	-0.664311	525
0.019356	-0.769413	1090
0.015837	-0.740608	730
0.015586	-0.627407	255
0.013287	-0.659874	195
0.014559	-0.668236	505
0.021749	-0.709844	215
0.016511	-0.732604	235
0.018913	-0.778691	305
0.019414	-0.713799	140
0.019117	-0.787938	75
0.017856	-0.750565	135
0.014213	-0.643741	325
0.015222	-0.710495	170
0.015055	-0.714074	75
0.016005	-0.705999	240
0.014585	-0.650037	355
0.02131	-0.751114	105
0.011062	-0.595022	135
0.01604	-0.728989	140
0.013228	-0.647434	295
0.023787	-0.864347	155
0.015856	-0.685445	890
0.018047	-0.69574	235
0.016529	-0.686398	610
0.014578	-0.637438	215
0.014246	-0.589825	115
0.014265	-0.649681	325
0.016719	-0.684682	125
0.011576	-0.620592	190
0.011467	-0.611207	570
0.014773	-0.692729	340
0.013948	-0.638079	130
0.019912	-0.749698	170
0.016271	-0.702799	280
0.019279	-0.746965	115
0.015401	-0.686028	110
0.015183	-0.690489	120
0.014547	-0.62771	630
0.016668	-0.704804	155
0.01931	-0.72201	450
0.020648	-0.757968	110
0.024128	-0.781249	445
0.017647	-0.726275	185
0.011404	-0.59535	115
0.016171	-0.587657	125
0.016996	-0.671663	395
0.016106	-0.677117	125
0.014238	-0.660617	510
0.021001	-0.75538	95
0.015122	-0.578944	605
0.013596	-0.683202	105
0.015581	-0.725252	215
0.013021	-0.664855	145
0.012736	-0.639654	145
0.028831	-0.944422	215
0.016664	-0.711573	90
0.009278	-0.509569	585
0.018118	-0.682162	205
0.014636	-0.647005	120
0.014413	-0.652687	410
0.013146	-0.59134	405
0.016343	-0.638052	230
0.023385	-0.747747	190
0.018596	-0.677656	85
0.018708	-0.750176	500
0.021303	-0.718623	275
0.01688	-0.63362	410
0.013972	-0.604372	130
0.013332	-0.531432	230
0.015374	-0.633979	95
0.018417	-0.682929	515
0.013012	-0.631209	285
0.014624	-0.676163	70
0.026424	-0.819012	225
0.013736	-0.619042	80
0.016333	-0.670032	140
0.012451	-0.663261	100
0.012694	-0.664301	275
0.015626	-0.72349	145
0.01597	-0.722032	105
0.01459	-0.661021	305
0.013643	-0.721922	130
0.020578	-0.772983	145
0.015293	-0.749317	845
0.011347	-0.60575	585
0.016958	-0.724032	165
0.018141	-0.747531	165
0.016751	-0.714102	90
0.01585	-0.69404	275
0.014656	-0.645321	145
0.016552	-0.67703	120
0.02381	-0.775074	760
0.015432	-0.668733	210
0.022253	-0.787452	85
0.018484	-0.714627	230
0.016602	-0.684813	145
0.020939	-0.735838	295
0.018094	-0.683109	80
0.014099	-0.730707	70
0.015675	-0.731246	520
0.01297	-0.630361	260
0.016417	-0.741086	235
0.016433	-0.76512	105
0.017549	-0.781907	110
0.016434	-0.762635	245
0.016795	-0.757689	120
0.022551	-0.859125	300
0.015327	-0.708764	115
0.018546	-0.770332	80
0.020836	-0.836105	265
0.018282	-0.704468	160
0.010359	-0.470637	85
0.015039	-0.725978	180
0.015927	-0.73095	75
0.010613	-0.602788	80
0.015732	-0.712946	140
0.018113	-0.803499	130
0.014461	-0.677765	75
0.016309	-0.768549	295
0.017886	-0.728162	90
0.014996	-0.722496	80
0.015836	-0.741988	80
0.021416	-0.838761	460
0.016864	-0.733585	215
0.015074	-0.651692	90
0.021198	-0.729958	180
0.011468	-0.624199	85
0.014905	-0.725697	255
0.019009	-0.798866	95
0.011787	-0.628765	120
0.012377	-0.649852	145
0.017337	-0.719065	160
0.023389	-0.766622	200
0.023268	-0.772003	85
0.031018	-0.844484	125
0.019227	-0.708064	115
0.021496	-0.7136	405
0.020687	-0.739314	175
0.014786	-0.710476	155
0.013827	-0.613003	80
0.018356	-0.692396	355
0.017847	-0.7294	135
0.016886	-0.682152	105
0.015156	-0.748549	75
0.016384	-0.783202	225
0.014827	-0.711829	145
0.015043	-0.719781	615
0.014174	-0.71282	160
0.011131	-0.638626	125
0.017404	-0.767685	210
0.015232	-0.696808	920
0.014182	-0.674467	435
0.015677	-0.688912	90
0.016317	-0.698095	255
0.012789	-0.663526	880
0.019303	-0.751337	330
0.014501	-0.724693	320
0.014988	-0.728503	230
0.012688	-0.629283	390
0.021011	-0.779004	115
0.013719	-0.716023	160
0.012435	-0.622131	125
0.015404	-0.647354	220
0.016372	-0.666784	115
0.013398	-0.696906	510
0.015944	-0.703283	120
0.012652	-0.630318	355
0.016545	-0.652822	170
0.022371	-0.712849	190
0.018133	-0.678526	625
0.021665	-0.677848	110
0.015694	-0.626598	250
0.01642	-0.699416	85
0.01549	-0.688814	365
0.026177	-0.839233	285
0.014954	-0.66253	125
0.020219	-0.726839	80
0.020313	-0.706139	220
0.020567	-0.822652	125
0.015087	-0.725873	435
0.015357	-0.724791	125
0.016242	-0.733684	315
0.023549	-0.838838	535
0.013212	-0.687593	285
0.016656	-0.735627	205
0.016968	-0.74117	145
0.012022	-0.662082	410
0.022799	-0.800969	65
0.015809	-0.729735	280
0.014393	-0.685021	80
0.0164	-0.730923	200
0.015641	-0.681292	200
0.023693	-0.867089	210
0.01427	-0.694011	95
0.018619	-0.730365	250
0.022398	-0.812042	170
0.018971	-0.681588	210
0.019381	-0.74768	95
0.015984	-0.681145	100
0.013435	-0.609641	455
0.014757	-0.63088	380
0.02159	-0.795314	265
0.021368	-0.803052	575
0.030858	-0.894312	160
0.020276	-0.852417	400
0.012077	-0.710149	245
0.013291	-0.684203	75
0.013803	-0.69085	105
0.013914	-0.714155	90
0.015989	-0.752549	640
0.015193	-0.710511	220
0.018469	-0.752221	615
0.021102	-0.789875	345
0.015629	-0.691318	105
0.012689	-0.606936	280
0.014447	-0.682809	85
0.016283	-0.706569	660
0.017391	-0.7127	375
0.014237	-0.696738	115
0.020447	-0.740274	80
0.024869	-0.770178	275
0.020717	-0.704432	360
0.018847	-0.735354	215
0.015273	-0.666977	105
0.016162	-0.632632	110
0.018563	-0.709226	100
0.016314	-0.714625	105
0.011886	-0.614057	355
0.015143	-0.69024	80
0.021484	-0.783928	200
0.016672	-0.695556	80
0.011732	-0.652248	75
0.013773	-0.664722	500
0.014408	-0.686123	275
0.014444	-0.666084	125
0.011003	-0.607989	105
0.014222	-0.689462	430
0.015778	-0.705085	195
0.017261	-0.792053	80
0.012679	-0.651058	305
0.019176	-0.783563	110
0.011778	-0.72708	400
0.012082	-0.666015	500
0.01191	-0.623604	345
0.016409	-0.768854	120
0.015854	-0.685478	115
0.01663	-0.711585	415
0.014986	-0.741337	305
0.01362	-0.74021	435
0.017148	-0.802927	155
0.015618	-0.769837	105
0.01652	-0.69289	290
0.016352	-0.702144	500
0.015876	-0.686165	195
0.018984	-0.659302	235
0.019563	-0.760247	135
0.010953	-0.578099	460
0.01505	-0.713143	275
0.017242	-0.781998	80
0.015992	-0.737533	95
0.018568	-0.710806	595
0.022752	-0.762496	415
0.019032	-0.7052	245
0.015471	-0.627196	95
0.016021	-0.661891	145
0.019678	-0.742274	595
0.015178	-0.65267	145
0.0152	-0.629675	130
0.015861	-0.650473	345
0.01849	-0.71579	445
0.0214	-0.734441	260
0.022371	-0.753435	305
0.013192	-0.642817	215
0.01622	-0.697944	260
0.016908	-0.66314	75
0.025092	-0.814624	95
0.014025	-0.594676	140
0.01833	-0.66857	75
0.013244	-0.570827	290
0.021897	-0.734705	120
0.013382	-0.663193	95
0.016858	-0.714552	265
0.029592	-0.865579	315
0.015333	-0.674141	70
0.012824	-0.686064	75
0.012406	-0.673939	130
0.01823	-0.799676	255
0.01168	-0.607824	115
0.014216	-0.659403	75
0.015949	-0.670646	560
0.019428	-0.740718	305
0.012562	-0.681071	165
0.017786	-0.806223	225
0.018018	-0.768502	120
0.020736	-0.7586	305
0.020355	-0.737767	90
0.025297	-0.774886	485
0.024185	-0.772138	315
0.020908	-0.708586	130
0.013037	-0.699877	125
0.024375	-0.829844	245
0.016458	-0.779268	240
0.015075	-0.735161	540
0.016931	-0.762325	405
0.019675	-0.809054	925
0.023909	-0.817153	230
0.021541	-0.766293	145
0.011965	-0.602107	200
0.017236	-0.692191	155
0.019326	-0.76963	95
0.024691	-0.781711	340
0.02002	-0.77328	1485
0.013316	-0.6236	330
0.018431	-0.721055	505
0.015114	-0.653658	435
0.017247	-0.678339	160
0.012606	-0.639005	120
0.012256	-0.636558	90
0.015219	-0.686459	80
0.023341	-0.796153	220
0.014544	-0.668699	165
0.015738	-0.732404	360
0.016137	-0.68157	135
0.015624	-0.760235	300
0.013695	-0.720227	125
0.024357	-0.930156	105
0.015471	-0.695581	165
0.011419	-0.617354	85
0.017612	-0.695121	425
0.016248	-0.692118	100
0.012439	-0.615701	135
0.013238	-0.649645	165
0.01922	-0.765599	385
0.014815	-0.678296	100
0.014028	-0.655928	75
0.017982	-0.682329	515
0.02253	-0.733695	170
0.019007	-0.788213	160
0.042148	-0.975253	270
0.016877	-0.711364	100
0.022055	-0.786695	160
0.015714	-0.668333	110
0.050061	-1.013207	370
0.012886	-0.655235	75
0.013342	-0.68166	240
0.012153	-0.657493	120
0.014114	-0.643007	95
0.022568	-0.747845	90
0.016864	-0.727936	795
0.014492	-0.671327	185
0.016178	-0.726476	160
0.017729	-0.695316	250
0.015749	-0.717341	820
0.022257	-0.80497	655
0.01979	-0.739379	170
0.012103	-0.621211	555
0.016766	-0.717937	250
0.01721	-0.751774	115
0.01329	-0.649799	190
0.018635	-0.735396	670
0.019556	-0.729948	135
0.017466	-0.750271	175
0.015511	-0.716724	520
0.01475	-0.67027	315
0.019704	-0.760729	135
0.017587	-0.808984	255
0.022339	-0.803739	160
0.017782	-0.779717	620
0.014734	-0.72646	145
0.015793	-0.660047	345
0.020157	-0.734228	375
0.016825	-0.73854	330
0.014375	-0.679647	145
0.019287	-0.74306	375
0.021366	-0.764856	240
0.01348	-0.697164	495
0.018195	-0.80454	265
0.014845	-0.676989	120
0.026526	-0.883795	120
0.024995	-0.824095	155
0.015736	-0.712435	395
0.014497	-0.616095	160
0.022659	-0.78679	225
0.021526	-0.746986	165
0.022676	-0.733962	330
0.018245	-0.718077	305
0.024084	-0.811122	190
0.019363	-0.736096	75
0.018835	-0.724112	95
0.012723	-0.603789	435
0.020812	-0.766304	120
0.017556	-0.682644	705
0.017544	-0.694983	435
0.014191	-0.683663	95
0.014444	-0.704171	535
0.015675	-0.723049	245
0.013395	-0.670781	250
0.017954	-0.770113	320
0.026113	-0.841436	105
0.017109	-0.70438	105
0.017429	-0.681549	785
0.01431	-0.659025	310
0.011165	-0.495227	115
0.018743	-0.71102	145
0.016244	-0.6504	80
0.024713	-0.783208	100
0.014758	-0.675486	245
0.018527	-0.719195	95
0.012194	-0.616591	275
0.016446	-0.680913	115
0.016593	-0.725719	345
0.016132	-0.748467	200
0.008883	-0.44683	85
0.018581	-0.718742	70
0.020344	-0.728886	100
0.016851	-0.62274	490
0.013965	-0.68211	105
0.01449	-0.703963	530
0.014894	-0.68173	400
0.021213	-0.802789	355
0.013989	-0.704121	85
0.024213	-0.808062	105
0.019238	-0.724695	940
0.016209	-0.665794	385
0.018447	-0.698263	95
0.016707	-0.642455	165
0.026396	-0.827763	245
0.01495	-0.602441	120
0.020428	-0.723505	100
0.022848	-0.754897	80
0.02082	-0.721445	345
0.024914	-0.715729	145
0.022283	-0.727515	70
0.010707	-0.631552	370
0.012918	-0.683952	125
0.011295	-0.64204	125
0.012398	-0.650206	295
0.017453	-0.751692	190
0.01909	-0.740572	340
0.019142	-0.777699	80
0.012466	-0.648117	320
0.024287	-0.807426	125
0.019691	-0.767456	145
0.013823	-0.630812	345
0.016985	-0.669715	200
0.029201	-0.835037	135
0.015879	-0.65563	115
0.021019	-0.687912	355
0.014151	-0.674742	120
0.011919	-0.648612	205
0.020175	-0.798006	305
0.014567	-0.704213	1395
0.019244	-0.777177	525
0.014894	-0.720789	135
