0.15	200	4133.628258	1256.118009	133.266609	0.15	10.618682	0.15	253.486500
0.1	200	4262.977948	1236.038325	133.374793	0.1	10.802442	0.1	248.640500
0.25	200	3646.568760	1267.671443	132.170154	0.25	9.926409	0.25	275.643500
0.2	200	3930.065330	1250.667443	132.221073	0.2	10.382629	0.2	260.714500
0.35	200	2969.226315	1218.301141	133.051017	0.35	8.690385	0.35	322.547500
0.3	200	3372.244905	1273.452529	132.735845	0.3	9.357512	0.3	295.635500
0.45	200	1943.280626	924.351818	139.331606	0.45	6.450873	0.45	433.049000
0.4	200	2469.455279	1125.908117	133.935541	0.4	7.728127	0.4	363.046500
0.55	200	1382.624342	449.619183	152.717701	0.55	4.361027	0.55	612.302000
0.5	200	1556.609384	655.503842	146.623350	0.5	5.138965	0.5	522.748000
0.65	200	1307.918562	268.099614	158.346443	0.65	3.786284	0.65	742.559000
0.6	200	1328.087000	331.922414	156.183398	0.6	3.987676	0.6	684.080000
0.75	200	1326.531928	207.547047	161.564575	0.75	3.529704	0.75	835.319500
0.7	200	1316.203124	238.416116	160.211149	0.7	3.630900	0.7	793.004000
0.85	200	1349.181771	168.975414	163.541575	0.85	3.382659	0.85	902.931500
0.8	200	1342.300762	185.653083	162.837081	0.8	3.449239	0.8	871.592500
0.95	200	1378.410308	135.313290	165.140075	0.95	3.278241	0.95	957.242500
0.9	200	1361.271255	150.064390	164.339731	0.9	3.326045	0.9	931.182000
1.05	200	1398.435680	116.382578	166.182851	1.05	3.206545	1.05	998.897000
1.0	200	1382.049468	126.775947	165.538406	1.0	3.239660	1.0	978.906500
1.15	200	1415.281419	96.560639	167.071631	1.15	3.152013	1.15	1031.413500
1.1	200	1411.142402	110.972714	166.761126	1.1	3.176030	1.1	1017.096000
1.25	200	1433.974304	84.641254	167.745022	1.25	3.105919	1.25	1059.679000
1.2	200	1427.533491	90.352771	167.512551	1.2	3.127425	1.2	1047.487500
1.35	200	1452.065844	78.268086	168.436341	1.35	3.070770	1.35	1082.519000
1.3	200	1451.214628	90.218403	168.248928	1.3	3.084966	1.3	1073.166500
1.45	200	1465.654653	75.439869	168.813894	1.45	3.040389	1.45	1102.572000
1.4	200	1459.368645	75.952421	168.606256	1.4	3.054331	1.4	1092.669000
1.5	200	1471.616884	75.043512	169.048827	1.5	3.026683	1.5	1110.760500
